line forces [N];;;;;;;;;;;;;;;;x;y;psi;fender forces [N];;;;;;;;
135329,9372;135327,8545;134269,3449;134179,6799;131547,1134;130556,5747;137632,2602;137819,4527;135004,7997;134416,4476;132329,2418;129697,4862;134013,2842;133843,5486;135317,3224;135699,2951;-0,003865836;-0,015828528;-1,85E-05;181598,1057;187115,069;192632,0323;198148,9956;203665,9589;209182,9222;214699,8855;220216,8489;225733,8122
135317,9525;135314,1932;134251,6396;134158,5815;131522,7476;130519,0466;137647,2475;137845,101;134959,5032;134360,2583;132261,4431;129583,2487;133974,8724;133800,7821;135295,0068;135681,0169;-0,003991905;-0,015802952;-1,93E-05;179407,8089;185164,2117;190920,6144;196677,0171;202433,4199;208189,8226;213946,2254;219702,6281;225459,0309
135307,9677;135302,4498;134237,0244;134140,5182;131504,6777;130488,4354;137662,6128;137871,4231;134915,1087;134305,2279;132197,2175;129473,866;133939,2095;133760,7727;135274,4239;135664,1345;-0,004119469;-0,015760501;-2,01E-05;176943,5973;182943,8123;188944,0274;194944,2424;200944,4575;206944,6725;212944,8876;218945,1026;224945,3176
135299,9238;135292,5675;134225,4106;134125,4021;131492,7282;130464,5467;137678,3484;137898,4051;134871,6145;134251,3541;132136,5518;129369,3227;133906,2873;133723,5127;135255,5696;135648,6446;-0,004248532;-0,01570203;-2,09E-05;174221,1261;180469,223;186717,32;192965,4169;199213,5139;205461,6108;211709,7078;217957,8048;224205,9017
135293,756;135284,4835;134216,7;134113,136;131486,7056;130447,166;137694,4462;137926,0324;134829,0162;134198,631;132079,4253;129269,5929;133876,0927;133688,9895;135238,4366;135634,5415;-0,0043791;-0,015628443;-2,17E-05;171256,8915;177756,617;184256,3425;190756,068;197255,7935;203755,519;210255,2446;216754,9701;223254,6956
135289,3935;135278,1297;134210,7857;134103,6143;131486,3994;130436,0597;137710,8976;137954,2896;134787,3069;134147,0496;132025,81;129174,6405;133848,6074;133657,1851;135223,0147;135621,8169;-0,00451118;-0,01554068;-2,26E-05;168068,138;174822,8972;181577,6563;188332,4155;195087,1747;201841,9339;208596,693;215351,4522;222106,2114
135286,7607;135273,4328;134207,5532;134096,7233;131491,5839;130430,9771;137727,6938;137983,1605;134746,4775;134096,5983;131975,6717;129084,4201;133823,8087;133628,0771;135209,2907;135610,4602;-0,004644781;-0,015439717;-2,34E-05;164672,7636;171685,6028;178698,4419;185711,281;192724,1201;199736,9593;206749,7984;213762,6375;220775,4766
135285,7772;135270,315;134206,8808;134092,3427;131502,0195;130431,652;137744,8252;138012,628;134706,5169;134047,2627;131928,9701;128998,878;133801,6698;133601,639;135197,2493;135600,4591;-0,004779913;-0,015326556;-2,42E-05;161089,2251;168362,8156;175636,4061;182909,9967;190183,5872;197457,1777;204730,7683;212004,3588;219277,9493
135286,3582;135268,6944;134208,6407;134090,3455;131517,4542;130437,8046;137762,2823;138042,6747;134667,4121;133999,026;131885,6594;128917,9528;133782,1601;133577,8402;135186,8725;135591,7992;-0,004916588;-0,015202224;-2,51E-05;157336,4416;164873,0656;172409,6896;179946,3136;187482,9376;195019,5615;202556,1855;210092,8095;217629,4335
135288,4157;135268,4857;134212,6993;134090,5995;131537,6252;130449,1425;137780,0551;138073,2825;134629,1484;133951,8694;131845,6892;128841,5763;133765,2457;133556,6469;135178,1406;135584,4646;-0,005054818;-0,015067764;-2,60E-05;153433,6994;161235,2364;169036,7734;176838,3103;184639,8473;192441,3843;200242,9213;208044,4583;215845,9952
135291,8581;135269,6006;134218,9184;134092,9675;131562,2604;130465,3634;137798,1333;138104,4328;134591,7095;133905,7721;131809,0048;128769,6741;133750,8899;133538,0223;135171,032;135578,4378;-0,005194618;-0,014924233;-2,68E-05;149400,5557;157468,4712;165536,3866;173604,3021;181672,2175;189740,133;197808,0484;205875,9639;213943,8793
135296,5916;135271,9479;134227,1559;134097,3087;131591,0801;130486,1561;137816,5066;138136,1067;134555,0781;133860,7117;131775,5477;128702,1666;133739,0531;133521,9268;135165,5235;135573,7003;-0,005336002;-0,014772691;-2,77E-05;145256,7445;153592,0798;161927,4151;170262,7504;178598,0858;186933,4211;195268,7564;203604,0917;211939,427
135302,52;135275,4348;134237,2663;134103,4787;131623,798;130511,2022;137835,1644;138168,285;134519,2354;133816,6643;131745,2563;128638,9696;133729,6937;133508,3188;135161,5906;135570,2322;-0,005478985;-0,014614203;-2,85E-05;141022,0825;149625,4467;158228,8109;166832,175;175435,5392;184038,9034;192642,2675;201245,6317;209848,9959
135309,5456;135279,9666;134249,1019;134111,331;131660,1235;130540,1785;137854,096;138200,9483;134484,1619;133773,6048;131718,0661;128579,9949;133722,7681;133497,1544;135159,2076;135568,013;-0,005623584;-0,014449829;-2,94E-05;136716,3778;145587,9406;154459,5035;163331,0663;172202,6292;181074,1921;189945,7549;198817,3178;207688,8806
135317,5696;135285,4476;134262,5131;134120,7172;131699,7623;130572,7575;137873,2906;138234,077;134449,8374;133731,5073;131693,9105;128525,1514;133718,2314;133488,3886;135158,348;135567,0211;-0,005769815;-0,01428062;-3,03E-05;132359,3393;141498,8265;150638,3137;159777,8009;168917,2881;178056,7754;187196,2626;196335,7498;205475,237
135326,4924;135291,7816;134277,3494;134131,4881;131742,4185;130608,61;137892,7373;138267,6514;134416,2407;133690,345;131672,7213;128474,3453;133716,0371;133481,9747;135158,9844;135567,2346;-0,005917694;-0,014107614;-3,11E-05;127970,4895;137377,1793;146783,8691;156190,5588;165597,2486;175003,9384;184410,6281;193817,3179;203224,0077
